"itemid","clock","num","value_min","value_avg","value_max"
"26690","1668430800","60","0.0025","0.0438","0.1475"
"26690","1668434400","60","0.0025","0.1430","0.5875"
"26690","1668438000","60","0.0100","0.0793","0.1862"
"26690","1668441600","60","0.0075","0.0520","0.1525"
"26690","1668445200","60","0.0075","0.0413","0.0938"
"26690","1668448800","60","0.0088","0.0389","0.0912"
"26690","1668452400","60","0.0075","0.0392","0.1188"
"26690","1668456000","60","0.0062","0.0370","0.1038"
"26690","1668459600","60","0.0100","0.0357","0.1300"
"26690","1668463200","60","0.0050","0.0468","0.1462"
"26690","1668466800","60","0.0125","0.0574","0.1425"
"26690","1668470400","60","0.0112","0.0722","0.2112"
"26690","1668474000","60","0.0325","0.1066","0.2738"
"26690","1668477600","60","0.0250","0.3482","1.1675"
"26690","1668481200","60","0.0525","0.1202","0.5550"
"26690","1668484800","60","0.0538","0.2244","1.2725"
"26690","1668488400","60","0.0688","0.2678","0.6762"
"26690","1668492000","60","0.1750","0.4247","1.0450"
"26690","1668495600","60","0.1950","0.4768","1.3925"
"26690","1668499200","60","0.1550","0.3491","0.7625"
"26690","1668502800","60","0.1000","0.2054","0.4250"
"26690","1668506400","60","0.1812","0.3321","0.7700"
"26690","1668510000","60","0.0388","0.3478","1.3250"
"26690","1668513600","60","0.1388","0.3894","1.0800"
"26690","1668517200","5","0.0688","0.1105","0.1538"
"26690","1668520800","60","0.0175","0.0986","0.3875"
"26690","1668524400","60","0.0050","0.0416","0.1450"
"26690","1668528000","60","0.0062","0.0332","0.1400"
"26690","1668531600","60","0.0050","0.0492","0.2675"
"26690","1668535200","60","0.0038","0.0236","0.0612"
"26690","1668538800","60","0.0062","0.0235","0.0750"
"26690","1668542400","60","0.0025","0.0199","0.0838"
"26690","1668546000","60","0.0050","0.0221","0.0550"
"26690","1668549600","60","0.0025","0.0157","0.0575"
"26690","1668553200","60","0.0012","0.0134","0.0325"
"26690","1668556800","60","0.0012","0.0154","0.0488"
"26690","1668560400","60","0.0025","0.0182","0.0688"
"26690","1668564000","60","0.0000","0.0140","0.0325"
"26690","1668567600","60","0.0025","0.0132","0.0412"
"26690","1668571200","60","0.0025","0.0196","0.1062"
"26690","1668574800","60","0.0025","0.0134","0.0412"
"26690","1668578400","60","0.0038","0.0173","0.0375"
"26690","1668582000","60","0.0012","0.0179","0.0700"
"26690","1668585600","60","0.2288","0.5678","1.8487"
"26690","1668589200","60","0.0950","0.2651","0.6438"
"26690","1668592800","60","0.1038","0.3329","1.2025"
"26690","1668596400","60","0.1275","0.3462","0.9300"
"26690","1668600000","60","0.0675","0.1724","0.3838"
"26690","1668603600","60","0.0388","0.1289","0.3050"
"26690","1668607200","60","0.0025","0.0547","0.5550"
"26690","1668610800","60","0.0025","0.0269","0.1525"
"26690","1668614400","60","0.0025","0.0354","0.1250"
"26690","1668618000","60","0.0025","0.0319","0.1350"
"26690","1668621600","60","0.0050","0.0290","0.0662"
"26690","1668625200","60","0.0050","0.0383","0.2550"
"26690","1668628800","60","0.0062","0.0318","0.1488"
"26690","1668632400","60","0.0025","0.0207","0.0875"
"26690","1668636000","60","0.0025","0.0294","0.1025"
"26690","1668639600","60","0.0012","0.0221","0.0625"
"26690","1668643200","60","0.0038","0.0633","0.4138"
"26690","1668646800","60","0.0188","0.1135","0.2900"
"26690","1668650400","59","0.0038","0.0513","0.1562"
"26690","1668654000","60","0.0025","0.0182","0.0625"
"26690","1668657600","60","0.0012","0.0175","0.0812"
"26690","1668661200","60","0.0000","0.0136","0.0612"
"26690","1668664800","60","0.0012","0.0162","0.0738"
"26690","1668668400","60","0.0012","0.0206","0.1088"
"26690","1668672000","60","0.0025","0.0170","0.0388"
"26690","1668675600","60","0.0025","0.0146","0.0388"
"26690","1668679200","60","0.0050","0.2846","0.7325"
"26690","1668682800","60","0.1375","0.2727","0.6425"
"26690","1668686400","60","0.0250","0.2809","0.6450"
"26690","1668690000","60","0.0062","0.2821","1.0037"
"26690","1668693600","60","0.0038","0.0166","0.0425"
"26690","1668697200","60","0.0125","0.0550","0.1588"
"26690","1668700800","60","0.0025","0.0433","0.1662"
"26690","1668704400","60","0.0100","0.0419","0.1138"
"26690","1668708000","60","0.0038","0.0259","0.0912"
"26690","1668711600","60","0.0038","0.0351","0.1238"
"26690","1668715200","60","0.0050","0.0273","0.1100"
"26690","1668718800","60","0.0012","0.0267","0.1150"
"26690","1668722400","60","0.0050","0.0458","0.4350"
"26690","1668726000","60","0.0038","0.0628","0.2112"
"26690","1668729600","60","0.0412","0.1701","0.7950"
"26690","1668733200","60","0.0350","0.1024","0.2550"
"26690","1668736800","60","0.0275","0.1236","0.2638"
"26690","1668740400","60","0.0550","0.1524","0.2875"
"26690","1668744000","60","0.0038","0.2287","1.3575"
"26690","1668747600","60","0.0025","0.0180","0.0700"
"26690","1668751200","60","0.0025","0.0199","0.0488"
"26690","1668754800","60","0.0012","0.0201","0.0650"
"26690","1668758400","60","0.0038","0.0195","0.0750"
"26690","1668762000","60","0.0075","0.4788","1.1113"
"26690","1668765600","60","0.0638","0.5539","1.7163"
"26690","1668769200","60","0.1262","0.3311","0.9912"
"26690","1668772800","60","0.0888","0.2643","0.7962"
"26690","1668776400","60","0.0488","0.4189","1.3550"
"26690","1668780000","60","0.0088","0.0794","0.3462"
"26690","1668783600","60","0.0025","0.0395","0.2125"
"26690","1668787200","60","0.0012","0.0191","0.0450"
"26690","1668790800","60","0.0038","0.0244","0.0838"
"26690","1668794400","60","0.0025","0.0299","0.1438"
"26690","1668798000","60","0.0025","0.0239","0.0862"
"26690","1668801600","60","0.0038","0.0297","0.1038"
"26690","1668805200","60","0.0012","0.0164","0.0362"
"26690","1668808800","60","0.0038","0.0278","0.1600"
"26690","1668812400","60","0.0038","0.0246","0.0988"
"26690","1668816000","60","0.0012","0.0249","0.0962"
"26690","1668819600","60","0.0012","0.0250","0.0675"
"26690","1668823200","60","0.0012","0.0214","0.0700"
"26690","1668826800","60","0.0038","0.0208","0.0962"
"26690","1668830400","60","0.0025","0.0237","0.0875"
"26690","1668834000","60","0.0062","0.0262","0.0788"
"26690","1668837600","60","0.0000","0.0239","0.0850"
"26690","1668841200","60","0.0050","0.0322","0.0962"
"26690","1668844800","60","0.0088","0.0385","0.1200"
"26690","1668848400","60","0.0025","0.0268","0.1088"
"26690","1668852000","60","0.0038","0.0212","0.1062"
"26690","1668855600","60","0.0050","0.0301","0.1100"
"26690","1668859200","60","0.0062","0.0288","0.0900"
"26690","1668862800","60","0.0088","0.0299","0.1038"
"26690","1668866400","60","0.0038","0.0287","0.1625"
"26690","1668870000","60","0.0038","0.0260","0.0800"
"26690","1668873600","60","0.0025","0.0287","0.1512"
"26690","1668877200","60","0.0050","0.0374","0.1300"
"26690","1668880800","60","0.0038","0.0261","0.0912"
"26690","1668884400","60","0.0025","0.0280","0.0912"
"26690","1668888000","60","0.0062","0.0262","0.1288"
"26690","1668891600","60","0.0050","0.0235","0.0762"
"26690","1668895200","60","0.0025","0.0270","0.1275"
"26690","1668898800","60","0.0050","0.0167","0.0675"
"26690","1668902400","60","0.0025","0.0197","0.1375"
"26690","1668906000","60","0.0012","0.0210","0.1250"
"26690","1668909600","60","0.0000","0.0149","0.0600"
"26690","1668913200","60","0.0025","0.0197","0.0775"
"26690","1668916800","60","0.0025","0.0266","0.1512"
"26690","1668920400","60","0.0012","0.0244","0.1338"
"26690","1668924000","60","0.0088","0.0443","0.1662"
"26690","1668927600","60","0.0012","0.0259","0.1550"
"26690","1668931200","60","0.0000","0.0532","0.2150"
"26690","1668934800","60","0.0012","0.0158","0.0800"
"26690","1668938400","60","0.0025","0.0213","0.1225"
"26690","1668942000","60","0.0038","0.0195","0.0600"
"26690","1668945600","60","0.0050","0.0464","0.1838"
"26690","1668949200","60","0.0050","0.0298","0.0950"
"26690","1668952800","60","0.0062","0.0255","0.0850"
"26690","1668956400","60","0.0062","0.0353","0.1312"
"26690","1668960000","60","0.0062","0.0333","0.1125"
"26690","1668963600","60","0.0012","0.0247","0.0800"
"26690","1668967200","60","0.0050","0.0320","0.0888"
"26690","1668970800","60","0.0050","0.0304","0.1175"
"26690","1668974400","60","0.0062","0.0250","0.0688"
"26690","1668978000","60","0.0025","0.0210","0.0775"
"26690","1668981600","60","0.0025","0.0259","0.1225"
"26690","1668985200","60","0.0012","0.0134","0.0438"
"26690","1668988800","60","0.0025","0.0127","0.0400"
"26690","1668992400","60","0.0000","0.0175","0.1000"
"26690","1668996000","60","0.0012","0.0134","0.0500"
"26690","1668999600","60","0.0012","0.0182","0.0412"
"26690","1669003200","60","0.0012","0.0155","0.0762"
"26690","1669006800","60","0.0012","0.0122","0.0338"
"26690","1669010400","60","0.0012","0.0183","0.0675"
"26690","1669014000","60","0.0000","0.0189","0.1200"
"26690","1669017600","60","0.0012","0.0160","0.0425"
"26690","1669021200","60","0.0012","0.0162","0.0525"
"26690","1669024800","60","0.0050","0.0206","0.0738"
"26690","1669028400","60","0.0025","0.0286","0.2025"
"26690","1669032000","60","0.0025","0.0225","0.0738"
"26690","1669035600","60","0.0062","0.0232","0.0600"
"26690","1669039200","60","0.0038","0.0189","0.0575"
"26690","1669042800","60","0.0012","0.0369","0.1900"
"26690","1669046400","60","0.0012","0.0344","0.1450"
"26690","1669050000","60","0.0062","0.0380","0.1662"
"26690","1669053600","60","0.0075","0.0368","0.1762"
"26690","1669057200","60","0.0038","0.0301","0.1250"
"26690","1669060800","60","0.0025","0.0351","0.1750"
"26690","1669064400","60","0.0050","0.0319","0.1862"
"26690","1669068000","60","0.0012","0.0194","0.0975"
"26690","1669071600","60","0.0012","0.0396","0.2125"
"26690","1669075200","60","0.0025","0.0192","0.0738"
"26690","1669078800","60","0.0025","0.0150","0.0425"
"26690","1669082400","60","0.0038","0.0147","0.0462"
"26690","1669086000","60","0.0012","0.0155","0.1062"
"26690","1669089600","60","0.0050","0.0188","0.0550"
"26690","1669093200","60","0.0025","0.4008","1.7862"
"26690","1669096800","60","0.4212","0.8995","2.2450"
"26690","1669100400","60","0.0025","0.0422","0.8000"
"26690","1669104000","60","0.0050","0.2689","1.3825"
"26690","1669107600","60","0.1912","0.3631","0.8450"
"26690","1669111200","60","0.2062","0.5513","1.4038"
"26690","1669114800","60","0.0025","0.2189","1.5725"
"26690","1669118400","60","0.0025","0.0183","0.0488"
"26690","1669122000","60","0.0025","0.4150","1.0500"
"26690","1669125600","60","0.0700","0.2538","0.6825"
"26690","1669129200","60","0.0562","0.1484","0.3212"
"26690","1669132800","60","0.0738","0.1639","0.3225"
"26690","1669136400","60","0.0800","0.1495","0.2875"
"26690","1669140000","60","0.0562","0.1555","0.3238"
"26690","1669143600","60","0.0762","0.1561","0.2812"
"26690","1669147200","60","0.0575","0.1405","0.2925"
"26690","1669150800","60","0.0575","0.1402","0.2325"
"26690","1669154400","60","0.0650","0.1622","0.3175"
"26690","1669158000","60","0.0638","0.1623","0.2975"
"26690","1669161600","60","0.0875","0.2074","0.3550"
"26690","1669165200","60","0.1638","0.2875","0.6750"
"26690","1669168800","60","0.0638","0.2002","0.4238"
"26690","1669172400","60","0.3250","0.5517","0.9025"
"26690","1669176000","60","0.0012","0.1915","1.1938"
"26690","1669179600","60","0.0025","0.0172","0.0625"
"26690","1669183200","60","0.0012","0.0144","0.0450"
"26690","1669186800","60","0.0025","0.0182","0.0500"
"26690","1669190400","60","0.0012","0.0159","0.1025"
"26690","1669194000","60","0.0000","0.0131","0.0375"
"26690","1669197600","60","0.0012","0.0199","0.0688"
"26690","1669201200","60","0.0050","0.0241","0.0588"
"26690","1669204800","60","0.0138","0.5615","2.1600"
"26690","1669208400","60","0.1550","0.3356","0.6438"
"26690","1669212000","60","0.0538","0.1638","0.3875"
"26690","1669215600","60","0.0100","0.0710","0.1512"
"26690","1669219200","60","0.0175","0.0577","0.1388"
"26690","1669222800","60","0.0150","0.0661","0.1812"
"26690","1669226400","60","0.0112","0.0347","0.1050"
"26690","1669230000","60","0.0062","0.0392","0.1275"
"26690","1669233600","60","0.0062","0.0298","0.1125"
"26690","1669237200","60","0.0062","0.0272","0.1325"
"26690","1669240800","60","0.0088","0.0417","0.1338"
"26690","1669244400","60","0.0100","0.0650","0.1750"
"26690","1669248000","60","0.0400","0.1186","0.2700"
"26690","1669251600","60","0.0150","0.1210","0.4950"
"26690","1669255200","60","0.0375","0.1161","0.2462"
"26690","1669258800","60","0.0588","0.1550","0.3500"
"26690","1669262400","60","0.0900","0.2844","0.5337"
"26690","1669266000","60","0.1238","0.5762","1.0637"
"26690","1669269600","60","0.4175","0.7801","1.3338"
"26690","1669273200","60","0.2800","0.6804","1.6338"
"26690","1669276800","60","0.1800","0.5695","1.8138"
"26690","1669280400","60","0.1150","0.2841","0.6050"
"26690","1669284000","60","0.1275","0.3969","0.7312"
"26690","1669287600","60","0.1562","0.3995","0.9862"
"26690","1669291200","60","0.1550","0.4815","1.0525"
"26690","1669294800","60","0.1125","0.3305","0.9275"
"26690","1669298400","60","0.0475","0.1518","0.3225"
"26690","1669302000","60","0.0038","0.0917","1.2463"
"26690","1669305600","60","0.0112","0.0433","0.1400"
"26690","1669309200","60","0.0125","0.0609","0.1438"
"26690","1669312800","60","0.0062","0.0260","0.0938"
"26690","1669316400","60","0.0075","0.0990","0.1925"
"26690","1669320000","60","0.0675","0.1502","0.2575"
"26690","1669323600","60","0.0562","0.1375","0.2138"
"26690","1669327200","60","0.0625","0.1400","0.2412"
"26690","1669330800","60","0.0662","0.1590","0.3100"
"26690","1669334400","60","0.0650","0.1524","0.2688"
"26690","1669338000","60","0.1500","0.3029","0.5512"
"26690","1669341600","60","0.1375","0.2685","0.5100"
"26690","1669345200","60","0.1750","0.3049","0.5812"
"26690","1669348800","60","0.1725","0.4024","0.9875"
"26690","1669352400","60","0.2900","0.5138","1.3713"
"26690","1669356000","60","0.4288","1.0086","1.6662"
"26690","1669359600","60","0.4475","0.7439","1.5012"
"26690","1669363200","60","0.0762","0.7451","1.5950"
"26690","1669366800","60","0.0650","0.1262","0.1938"
"26690","1669370400","60","0.0688","0.1261","0.2075"
"26690","1669374000","60","0.0675","0.1429","0.2162"
"26690","1669377600","60","0.0688","0.1676","0.2712"
"26690","1669381200","60","0.1825","0.6442","1.3838"
"26690","1669384800","60","0.1013","0.2325","0.5112"
"26690","1669388400","60","0.0800","0.1732","0.4600"
"26690","1669392000","60","0.0575","0.1407","0.2612"
"26690","1669395600","60","0.0550","0.1534","0.3225"
"26690","1669399200","60","0.0775","0.1512","0.2900"
"26690","1669402800","60","0.0700","0.1617","0.2988"
"26690","1669406400","60","0.0688","0.1484","0.2912"
"26690","1669410000","60","0.0762","0.1416","0.2762"
"26690","1669413600","60","0.0675","0.1421","0.2275"
"26690","1669417200","60","0.0725","0.1441","0.3038"
"26690","1669420800","60","0.0625","0.1303","0.2612"
"26690","1669424400","60","0.0575","0.1351","0.2950"
"26690","1669428000","60","0.0575","0.1305","0.2962"
"26690","1669431600","60","0.0612","0.1558","0.5000"
"26690","1669435200","60","0.0750","0.1685","0.3462"
"26690","1669438800","60","0.0538","0.1355","0.2612"
"26690","1669442400","60","0.0550","0.1532","0.2875"
"26690","1669446000","60","0.0550","0.1399","0.3062"
"26690","1669449600","60","0.0650","0.1606","0.2875"
"26690","1669453200","60","0.0688","0.1323","0.2500"
"26690","1669456800","60","0.0712","0.1647","0.2912"
"26690","1669460400","60","0.0725","0.1751","0.3113"
"26690","1669464000","60","0.0662","0.1488","0.2588"
"26690","1669467600","60","0.0550","0.1619","0.3450"
"26690","1669471200","60","0.0712","0.1709","0.3425"
"26690","1669474800","60","0.0962","0.1695","0.2762"
"26690","1669478400","60","0.1000","0.1732","0.3800"
"26690","1669482000","60","0.0675","0.1546","0.3075"
"26690","1669485600","60","0.0838","0.1599","0.3638"
"26690","1669489200","60","0.0550","0.1405","0.2562"
"26690","1669492800","60","0.0775","0.1641","0.3525"
"26690","1669496400","60","0.0812","0.1820","0.3488"
"26690","1669500000","60","0.0625","0.1570","0.3012"
"26690","1669503600","60","0.0500","0.1384","0.3412"
"26690","1669507200","60","0.0562","0.1226","0.1812"
"26690","1669510800","60","0.0650","0.1412","0.3325"
"26690","1669514400","60","0.0550","0.1378","0.2662"
"26690","1669518000","60","0.0650","0.1392","0.2700"
"26690","1669521600","60","0.0612","0.1501","0.2588"
"26690","1669525200","60","0.0512","0.1277","0.2288"
"26690","1669528800","60","0.0512","0.1475","0.2375"
"26690","1669532400","60","0.0738","0.1654","0.2625"
"26690","1669536000","60","0.0600","0.1574","0.4012"
"26690","1669539600","60","0.0612","0.1544","0.2925"
"26690","1669543200","60","0.0750","0.1426","0.2550"
"26690","1669546800","60","0.0575","0.1611","0.3038"
"26690","1669550400","60","0.0625","0.1497","0.2325"
"26690","1669554000","60","0.0800","0.1713","0.3625"
"26690","1669557600","60","0.0638","0.1572","0.3575"
"26690","1669561200","60","0.0825","0.1557","0.2312"
"26690","1669564800","60","0.0588","0.1470","0.2412"
"26690","1669568400","60","0.0800","0.1629","0.3462"
"26690","1669572000","60","0.0700","0.1730","0.3838"
"26690","1669575600","60","0.0725","0.1645","0.3312"
"26690","1669579200","60","0.0688","0.1484","0.2600"
"26690","1669582800","60","0.0862","0.1523","0.2250"
"26690","1669586400","60","0.0725","0.1641","0.2738"
"26690","1669590000","60","0.0625","0.1328","0.2575"
"26690","1669593600","60","0.0538","0.1228","0.1725"
"26690","1669597200","60","0.0688","0.1292","0.2062"
"26690","1669600800","60","0.0812","0.3451","0.9075"
"26690","1669604400","60","0.2675","0.4816","0.7075"
"26690","1669608000","60","0.0688","0.4941","1.7412"
"26690","1669611600","60","0.0600","0.9104","2.4975"
"26690","1669615200","60","0.9625","1.5845","2.7212"
"26690","1669618800","60","0.9225","1.5858","2.9825"
"26690","1669622400","60","1.1900","1.8068","2.8163"
"26690","1669626000","60","0.5262","1.1169","3.1088"
"26690","1669629600","60","0.5337","1.0287","2.5913"
"26690","1669633200","60","0.5913","1.3323","2.3975"
"26690","1669636800","60","0.5875","0.9975","1.6888"
"26690","1669640400","60","0.0812","0.5498","1.7275"
"26690","1669644000","60","0.1825","0.3850","1.1338"
"26690","1669647600","60","0.1388","0.2424","0.7825"
"26690","1669651200","60","0.0662","0.1723","0.6438"
"26690","1669654800","60","0.0525","0.1485","0.2525"
"26690","1669658400","60","0.0738","0.1956","0.5512"
"26690","1669662000","60","0.0900","0.2191","0.6725"
"26690","1669665600","60","0.0738","0.1648","0.2962"
"26690","1669669200","60","0.0600","0.1571","0.3012"
"26690","1669672800","60","0.0600","0.1996","0.7075"
"26690","1669676400","60","0.0712","0.2400","0.7288"
"26690","1669680000","60","0.0025","0.0471","0.2938"
"26690","1669683600","60","0.0038","0.3704","1.4138"
"26690","1669687200","60","0.2938","0.6723","1.2775"
"26690","1669690800","60","0.1400","0.3921","1.6113"
"26690","1669694400","60","0.2037","0.4042","0.8725"
"26690","1669698000","60","0.1750","0.7412","2.0688"
"26690","1669701600","60","0.3275","1.3654","2.5275"
"26690","1669705200","60","0.4088","0.8306","2.5038"
"26690","1669708800","60","0.0025","1.1342","3.1200"
"26690","1669712400","60","0.0038","0.3269","1.3938"
"26690","1669716000","60","0.5387","1.2870","1.9338"
"26690","1669719600","60","0.4625","0.8958","2.7200"
"26690","1669723200","60","0.3638","0.8718","1.6850"
"26690","1669726800","60","0.0012","0.1124","0.7775"
"26690","1669730400","60","0.0062","0.0263","0.1013"
"26690","1669734000","60","0.0038","0.0191","0.0512"
"26690","1669737600","60","0.0012","0.0207","0.0650"
"26690","1669741200","60","0.0012","0.0205","0.0775"
"26690","1669744800","60","0.0050","0.0415","0.1138"
"26690","1669748400","60","0.0062","0.0327","0.1300"
"26690","1669752000","60","0.0038","0.0306","0.1088"
"26690","1669755600","60","0.0038","0.0392","0.1538"
"26690","1669759200","60","0.0150","0.0811","0.3438"
"26690","1669762800","60","0.0050","0.0516","0.1800"
"26690","1669766400","60","0.0012","0.0163","0.0538"
"26690","1669770000","60","0.0012","0.0160","0.0738"
"26690","1669773600","60","0.0025","0.0144","0.0350"
"26690","1669777200","60","0.0012","0.0172","0.0462"
"26690","1669780800","60","0.0012","0.0174","0.0600"
"26690","1669784400","60","0.0025","0.0127","0.0375"
"26690","1669788000","60","0.0012","0.4851","2.6775"
"26690","1669791600","60","0.0012","0.0188","0.0488"
"26690","1669795200","60","0.0012","0.0153","0.0525"
"26690","1669798800","60","0.0012","0.0164","0.0588"
"26690","1669802400","60","0.0025","0.0220","0.0750"
"26690","1669806000","60","0.0050","0.9781","2.7887"
"26690","1669809600","60","0.0038","0.1697","1.2750"
"26690","1669813200","60","0.0038","0.0283","0.1350"
"26690","1669816800","60","0.0025","0.0217","0.0625"
"26690","1669820400","60","0.0012","0.0200","0.0512"
"26690","1669824000","60","0.0050","0.0520","0.1800"
"26690","1669827600","60","0.0162","0.0703","0.1512"
"26690","1669831200","60","0.0012","0.0390","0.1362"
"26690","1669834800","60","0.0050","0.0285","0.0912"
"26690","1669838400","60","0.0050","0.0350","0.1588"
"26690","1669842000","60","0.0025","0.0259","0.1400"
"26690","1669845600","60","0.0100","0.1009","0.3225"
"26690","1669849200","60","0.0425","0.1743","0.9762"
"26690","1669852800","60","0.0300","0.1929","1.0275"
"26690","1669856400","60","0.0488","0.1494","0.3488"
"26690","1669860000","60","0.0525","0.1475","0.3512"
"26690","1669863600","60","0.0788","0.3203","1.0163"
"26690","1669867200","60","0.1838","0.5949","1.3413"
"26690","1669870800","60","0.2500","1.3114","3.5250"
"26690","1669874400","60","0.0012","0.2920","1.3288"
"26690","1669878000","60","0.0025","0.0179","0.0950"
"26690","1669881600","60","0.0025","0.0246","0.0725"
"26690","1669885200","60","0.0012","0.0156","0.0638"
"26690","1669888800","60","0.0012","0.0160","0.0538"
"26690","1669892400","60","0.0038","0.0199","0.0538"
"26690","1669896000","60","0.0038","0.0207","0.0550"
"26690","1669899600","60","0.0100","0.6148","1.3838"
"26690","1669903200","60","0.0025","0.0931","0.3175"
"26690","1669906800","60","0.0038","0.0224","0.0788"
"26690","1669910400","60","0.0075","0.1021","0.2850"
"26690","1669914000","60","0.0588","0.1610","0.3538"
"26690","1669917600","60","0.0625","0.1394","0.2888"
"26690","1669921200","60","0.0862","0.2028","0.5150"
"26690","1669924800","60","0.0762","0.1468","0.2250"
"26690","1669928400","60","0.0600","0.1384","0.2088"
"26690","1669932000","60","0.0650","0.1635","0.2925"
"26690","1669935600","60","0.0688","0.1601","0.3450"
"26690","1669939200","60","0.1212","0.2327","0.3688"
"26690","1669942800","60","0.0512","0.1284","0.1788"
"26690","1669946400","60","0.0612","0.1257","0.2125"
"26690","1669950000","60","0.0625","0.1206","0.1688"
"26690","1669953600","60","0.0538","0.1221","0.1838"
"26690","1669957200","60","0.0588","0.1239","0.1600"
"26690","1669960800","60","0.0688","0.1269","0.2025"
"26690","1669964400","60","0.0750","0.9730","3.4162"
"26690","1669968000","60","0.0600","0.8719","2.4350"
"26690","1669971600","60","0.0038","0.0328","0.2112"
"26690","1669975200","60","0.0038","0.0230","0.1325"
"26690","1669978800","60","0.0050","0.4057","1.9688"
"26690","1669982400","60","0.1950","0.5550","1.2012"
"26690","1669986000","60","0.0825","0.4406","1.0713"
"26690","1669989600","60","0.0362","0.2022","0.8100"
"26690","1669993200","60","0.0125","0.0907","0.2350"
"26690","1669996800","60","0.0062","0.0424","0.1338"
"26690","1670000400","60","0.0125","0.0440","0.1713"
"26690","1670004000","60","0.0088","0.0411","0.1262"
"26690","1670007600","60","0.0075","0.0525","0.4088"
"26690","1670011200","60","0.0062","0.0359","0.1188"
"26690","1670014800","60","0.0025","0.0300","0.0988"
"26690","1670018400","60","0.0038","0.0280","0.1225"
"26690","1670022000","60","0.0025","0.0228","0.1338"
"26690","1670025600","60","0.0038","0.0278","0.0700"
"26690","1670029200","60","0.0025","0.0208","0.0825"
"26690","1670032800","60","0.0050","0.0319","0.1713"
"26690","1670036400","60","0.0012","0.0358","0.1725"
"26690","1670040000","60","0.0125","0.0508","0.1288"
"26690","1670043600","60","0.0138","0.0511","0.1175"
"26690","1670047200","60","0.0262","0.0893","0.1862"
"26690","1670050800","60","0.0188","0.0749","0.1762"
"26690","1670054400","60","0.0213","0.0553","0.1212"
"26690","1670058000","60","0.0038","0.0558","0.2188"
"26690","1670061600","60","0.0050","0.0651","0.3688"
"26690","1670065200","60","0.0025","0.0450","0.0975"
"26690","1670068800","60","0.0100","0.0462","0.1562"
"26690","1670072400","60","0.0025","0.0223","0.0512"
"26690","1670076000","60","0.0088","0.0358","0.0962"
"26690","1670079600","60","0.0125","0.0386","0.0950"
"26690","1670083200","60","0.0038","0.0432","0.1400"
"26690","1670086800","60","0.0075","0.0315","0.0912"
"26690","1670090400","60","0.0025","0.0312","0.0800"
"26690","1670094000","60","0.0038","0.0323","0.0675"
"26690","1670097600","60","0.0025","0.0513","0.2013"
"26690","1670101200","60","0.0100","0.0447","0.1262"
"26690","1670104800","60","0.0062","0.0400","0.1638"
"26690","1670108400","60","0.0038","0.0281","0.1038"
"26690","1670112000","60","0.0025","0.0233","0.0762"
"26690","1670115600","60","0.0012","0.0299","0.1412"
"26690","1670119200","60","0.0025","0.0175","0.0875"
"26690","1670122800","60","0.0012","0.0303","0.1412"
"26690","1670126400","60","0.0025","0.0190","0.0912"
"26690","1670130000","60","0.0012","0.0271","0.0900"
"26690","1670133600","60","0.0012","0.0213","0.0812"
"26690","1670137200","60","0.0025","0.0432","0.1812"
"26690","1670140800","60","0.0125","0.0516","0.1238"
"26690","1670144400","60","0.0025","0.0399","0.1800"
"26690","1670148000","60","0.0075","0.0385","0.1225"
"26690","1670151600","60","0.0012","0.0394","0.1338"
"26690","1670155200","60","0.0050","0.0308","0.0800"
"26690","1670158800","60","0.0075","0.0338","0.0925"
"26690","1670162400","60","0.0062","0.0305","0.1312"
"26690","1670166000","60","0.0050","0.0431","0.1812"
"26690","1670169600","60","0.0062","0.0499","0.1275"
"26690","1670173200","60","0.0012","0.0399","0.1050"
"26690","1670176800","60","0.0062","0.0479","0.1475"
"26690","1670180400","60","0.0100","0.0339","0.0862"
"26690","1670184000","60","0.0050","0.0234","0.0675"
"26690","1670187600","60","0.0050","0.0348","0.1425"
"26690","1670191200","60","0.0012","0.0316","0.1362"
"26690","1670194800","60","0.0012","0.0373","0.2325"
"26690","1670198400","60","0.0412","0.1575","0.6488"
"26690","1670202000","60","0.0488","0.1809","0.4838"
"26690","1670205600","60","0.0350","0.2365","0.7962"
"26690","1670209200","60","0.0988","0.2502","0.8962"
"26690","1670212800","60","0.1188","0.4374","1.4937"
"26690","1670216400","60","0.3050","0.7301","2.1550"
"26690","1670220000","60","0.4600","0.9828","1.7675"
"26690","1670223600","60","0.5512","1.2087","2.5225"
"26690","1670227200","60","0.4312","1.1843","2.1750"
"26690","1670230800","60","0.0025","0.1932","1.2012"
"26690","1670234400","60","0.0025","0.0733","0.2013"
"26690","1670238000","60","0.0675","0.1404","0.2175"
"26690","1670241600","60","0.0900","1.1816","2.6325"
"26690","1670245200","60","0.1025","0.8041","2.5800"
"26690","1670248800","60","0.0800","0.1884","0.3900"
"26690","1670252400","60","0.1388","0.2461","0.3938"
"26690","1670256000","60","0.0750","0.2000","0.3425"
"26690","1670259600","60","0.0638","0.1466","0.2362"
"26690","1670263200","60","0.0675","0.1323","0.2288"
"26690","1670266800","60","0.0725","0.1684","0.3375"
"26690","1670270400","60","0.0675","0.1437","0.2838"
"26690","1670274000","60","0.0550","0.1510","0.3025"
"26690","1670277600","60","0.0762","0.1634","0.2825"
"26690","1670281200","60","0.0550","0.4102","0.7800"
"26690","1670284800","60","0.0662","0.1999","0.7275"
"26690","1670288400","60","0.0638","0.2992","1.0337"
