"itemid";"clock";"value";"ns"
"26690";"1672201850";"0.7388";"683759281"
"26690";"1672201910";"0.8450";"210811191"
"26690";"1672201970";"0.8550";"56241505"
"26690";"1672202030";"0.6375";"685616735"
"26690";"1672202090";"0.8525";"321569038"
"26690";"1672202150";"0.5900";"195661810"
"26690";"1672202210";"0.6162";"586310419"
"26690";"1672202270";"0.6888";"959163512"
"26690";"1672202330";"0.6275";"202012907"
"26690";"1672202390";"0.6262";"512669329"
"26690";"1672202450";"0.5275";"865463846"
"26690";"1672202510";"0.5225";"337030908"
"26690";"1672202570";"0.8088";"215711167"
"26690";"1672202630";"0.7800";"774268331"
"26690";"1672202690";"0.9612";"33210318"
"26690";"1672202755";"0.6738";"128803441"
"26690";"1672202810";"0.5800";"582674263"
"26690";"1672202870";"0.9300";"916363429"
"26690";"1672202930";"1.0350";"107669923"
"26690";"1672202990";"0.7962";"502464767"
"26690";"1672203050";"0.5450";"879671627"
"26690";"1672203110";"0.5325";"181995521"
"26690";"1672203170";"0.5612";"405059887"
"26690";"1672203230";"0.7100";"787155272"
"26690";"1672203290";"0.7988";"331314407"
"26690";"1672203350";"0.7612";"99666669"
"26690";"1672203410";"0.5812";"572897672"
"26690";"1672203470";"0.4138";"969890695"
"26690";"1672203530";"0.5162";"432011176"
"26690";"1672203590";"0.5650";"333250837"
"26690";"1672203650";"0.5488";"828711028"
"26690";"1672203710";"0.5863";"132353519"
"26690";"1672203770";"0.9162";"549037077"
"26690";"1672203830";"0.7638";"982133432"
"26690";"1672203890";"0.6500";"215100411"
"26690";"1672203950";"0.6200";"383454374"
"26690";"1672204010";"0.6625";"874338178"
"26690";"1672204070";"0.7700";"129793527"
"26690";"1672204130";"0.8775";"431088535"
"26690";"1672204190";"0.8038";"857315522"
"26690";"1672204250";"0.7812";"245266718"
"26690";"1672204310";"0.8838";"419561372"
"26690";"1672204370";"0.7750";"795413980"
"26690";"1672204430";"0.7525";"44371041"
"26690";"1672204490";"0.7100";"486164996"
"26690";"1672204550";"0.5387";"323230913"
"26690";"1672204610";"0.5962";"912089593"
"26690";"1672204670";"0.5950";"11186563"
"26690";"1672204730";"0.8550";"207037972"
"26690";"1672204790";"0.7662";"814146317"
"26690";"1672204850";"1.0137";"161092814"
"26690";"1672204915";"1.0150";"437122867"
"26690";"1672204975";"1.2288";"838043385"
"26690";"1672205030";"1.3550";"303981289"
"26690";"1672205090";"1.4250";"480835041"
"26690";"1672205150";"1.2912";"751915122"
"26690";"1672205210";"1.6538";"191285950"
"26690";"1672205270";"1.2350";"105903741"
"26690";"1672205330";"0.8775";"730478571"
"26690";"1672205390";"0.6950";"140870422"
"26690";"1672205455";"0.9262";"160644890"
"26690";"1672205510";"1.0362";"647661947"
"26690";"1672205570";"0.8038";"341068058"
"26690";"1672205630";"0.8362";"365350648"
"26690";"1672205690";"0.8088";"7440624"
"26690";"1672205750";"0.8588";"695863263"
"26690";"1672205810";"1.2012";"80282895"
"26690";"1672205870";"1.0050";"416471569"
"26690";"1672205930";"0.8488";"858473209"
"26690";"1672205990";"1.2163";"478187062"
"26690";"1672206050";"0.9038";"276189221"
"26690";"1672206110";"1.0950";"810118509"
"26690";"1672206170";"0.7075";"8725803"
"26690";"1672206230";"1.2150";"353399851"
"26690";"1672206290";"1.6662";"745239129"
"26690";"1672206350";"1.1500";"70798601"
"26690";"1672206410";"1.6062";"555751472"
"26690";"1672206470";"2.1138";"670206226"
"26690";"1672206530";"1.3550";"138620398"
"26690";"1672206590";"0.9812";"313763815"
"26690";"1672206650";"1.6375";"477093868"
"26690";"1672206710";"2.0525";"885720073"
"26690";"1672206770";"1.9500";"121535280"
"26690";"1672206830";"2.0263";"170982065"
"26690";"1672206890";"1.4462";"589246085"
"26690";"1672206950";"1.2537";"957127306"
"26690";"1672207010";"1.5037";"437910606"
"26690";"1672207070";"1.6062";"581229506"
"26690";"1672207130";"1.4675";"941520040"
"26690";"1672207190";"1.3075";"219796570"
"26690";"1672207250";"1.1800";"570235729"
"26690";"1672207310";"1.4362";"148147764"
"26690";"1672207370";"1.3638";"211260632"
"26690";"1672207430";"1.0800";"771350971"
"26690";"1672207490";"0.8825";"417535024"
"26690";"1672207550";"0.8362";"81994748"
"26690";"1672207610";"0.5650";"314115971"
"26690";"1672207670";"1.1725";"615295466"
"26690";"1672207730";"1.9188";"980302932"
"26690";"1672207790";"2.4450";"219035371"
"26690";"1672207850";"2.1237";"273253843"
"26690";"1672207910";"2.4137";"771391422"
"26690";"1672207970";"2.1675";"46844179"
"26690";"1672208030";"1.7400";"434361942"
"26690";"1672208090";"1.4875";"793981546"
"26690";"1672208150";"1.2800";"207861982"
"26690";"1672208210";"1.2612";"336712231"
"26690";"1672208270";"1.3713";"559992624"
"26690";"1672208330";"1.2437";"840090386"
"26690";"1672208390";"1.3862";"363234417"
"26690";"1672208450";"1.1863";"928417317"
"26690";"1672208510";"1.1863";"312729136"
"26690";"1672208570";"1.0662";"621441722"
"26690";"1672208630";"0.6650";"953061577"
"26690";"1672208690";"1.3075";"267071578"
"26690";"1672208750";"0.9650";"357040505"
"26690";"1672208810";"1.0688";"879737116"
"26690";"1672208870";"1.4737";"249210141"
"26690";"1672208930";"1.4300";"474218657"
"26690";"1672208990";"0.7475";"834536494"
"26690";"1672209050";"1.1925";"308423145"
"26690";"1672209110";"2.0150";"346316082"
"26690";"1672209170";"1.4888";"752509076"
"26690";"1672209230";"1.5775";"37967337"
"26690";"1672209290";"1.4750";"193151678"
"26690";"1672209350";"1.5612";"610240049"
"26690";"1672209410";"2.0038";"970592465"
"26690";"1672209470";"1.4375";"55976439"
"26690";"1672209530";"1.5838";"576786055"
"26690";"1672209590";"1.2337";"942599101"
"26690";"1672209650";"1.3238";"144623733"
"26690";"1672209715";"1.3000";"449786668"
"26690";"1672209770";"0.9375";"819304072"
"26690";"1672209830";"1.5362";"450685133"
"26690";"1672209890";"2.0312";"32084117"
"26690";"1672209950";"1.8012";"580602494"
"26690";"1672210010";"1.2962";"953706314"
"26690";"1672210070";"1.4475";"645692329"
"26690";"1672210130";"1.4600";"72664949"
"26690";"1672210190";"1.4025";"719475363"
"26690";"1672210250";"1.4013";"713761513"
"26690";"1672210310";"1.3062";"210018740"
"26690";"1672210370";"0.9138";"407406848"
"26690";"1672210430";"0.8700";"848713129"
"26690";"1672210490";"0.8575";"175696226"
"26690";"1672210550";"1.6362";"316768674"
"26690";"1672210610";"2.8950";"688876770"
"26690";"1672210670";"1.5675";"93533684"
"26690";"1672210730";"1.7875";"231618047"
"26690";"1672210790";"1.0425";"343973907"
"26690";"1672210850";"1.4225";"746748653"
"26690";"1672210910";"0.9188";"21278556"
"26690";"1672210970";"1.4562";"72805734"
"26690";"1672211030";"1.6875";"812390744"
"26690";"1672211090";"1.1612";"788838895"
"26690";"1672211150";"0.7150";"140007826"
"26690";"1672211210";"1.5900";"647968649"
"26690";"1672211270";"1.7875";"237082847"
"26690";"1672211330";"1.5163";"202672274"
"26690";"1672211390";"0.9688";"254500998"
"26690";"1672211450";"1.0437";"698700084"
"26690";"1672211510";"1.4837";"30546961"
"26690";"1672211570";"1.3388";"9223782"
"26690";"1672211630";"1.7025";"560557704"
"26690";"1672211690";"0.7600";"254536542"
"26690";"1672211750";"0.3612";"236472344"
"26690";"1672211810";"0.2312";"496953735"
"26690";"1672211870";"0.0975";"898425780"
"26690";"1672211930";"0.0862";"454031068"
"26690";"1672211990";"0.1450";"115047623"
"26690";"1672212050";"0.1100";"793957488"
"26690";"1672212110";"0.0488";"974665636"
"26690";"1672212170";"0.0800";"177235263"
"26690";"1672212230";"0.0425";"434616839"
"26690";"1672212290";"0.0238";"847040001"
"26690";"1672212350";"0.0225";"386021955"
"26690";"1672212410";"0.0088";"282549411"
"26690";"1672212470";"0.0162";"486804603"
"26690";"1672212530";"0.0138";"844608648"
"26690";"1672212590";"0.0088";"205818037"
"26690";"1672212650";"0.0150";"285350506"
"26690";"1672212710";"0.0050";"704477780"
"26690";"1672212770";"0.0562";"637027715"
"26690";"1672212830";"0.0275";"455784928"
"26690";"1672212890";"0.0100";"97235228"
"26690";"1672212950";"0.0238";"761170913"
"26690";"1672213010";"0.0238";"394961336"
"26690";"1672213070";"0.0162";"440715220"
"26690";"1672213130";"0.0225";"813574049"
"26690";"1672213190";"0.0138";"304080195"
"26690";"1672213250";"0.0050";"282111742"
"26690";"1672213310";"0.0100";"739252421"
"26690";"1672213370";"0.0038";"795513917"
"26690";"1672213430";"0.0100";"7292642"
"26690";"1672213490";"0.0038";"256371485"
"26690";"1672213550";"0.0012";"814489895"
"26690";"1672213610";"0.0100";"289113053"
"26690";"1672213670";"0.0038";"448528200"
"26690";"1672213730";"0.0200";"799095299"
"26690";"1672213790";"0.0238";"310648838"
"26690";"1672213850";"0.0088";"411623119"
"26690";"1672213910";"0.0038";"795633177"
"26690";"1672213970";"0.0100";"404467377"
"26690";"1672214030";"0.0138";"808047201"
"26690";"1672214090";"0.0050";"61962207"
"26690";"1672214150";"0.0062";"509586735"
"26690";"1672214210";"0.0025";"886516361"
"26690";"1672214270";"0.0050";"321640916"
"26690";"1672214330";"0.0025";"118197889"
"26690";"1672214390";"0.0150";"667243205"
"26690";"1672214450";"0.0400";"392663381"
"26690";"1672214510";"0.0512";"475115157"
"26690";"1672214570";"0.0388";"835740503"
"26690";"1672214630";"0.0200";"204103500"
"26690";"1672214690";"0.0075";"414088839"
"26690";"1672214750";"0.0088";"794271090"
"26690";"1672214810";"0.0038";"456946806"
"26690";"1672214870";"0.0012";"377048546"
"26690";"1672214930";"0.0075";"68698380"
"26690";"1672214990";"0.0025";"697443088"
"26690";"1672215050";"0.0238";"231776821"
"26690";"1672215110";"0.0088";"363767203"
"26690";"1672215170";"0.0038";"624008327"
"26690";"1672215230";"0.0213";"991833670"
"26690";"1672215290";"0.0075";"33273196"
"26690";"1672215350";"0.0112";"546987972"
"26690";"1672215410";"0.0100";"927238236"
"26690";"1672215470";"0.0038";"249270398"
"26690";"1672215530";"0.0012";"160679269"
"26690";"1672215590";"0.0000";"680534341"
"26690";"1672215650";"0.0162";"169912237"
"26690";"1672215710";"0.0162";"116603107"
"26690";"1672215770";"0.0062";"564320849"
"26690";"1672215830";"0.0150";"952391320"
"26690";"1672215890";"0.0100";"209578982"
"26690";"1672215955";"0.0038";"440101670"
"26690";"1672216010";"0.0012";"832422662"
"26690";"1672216070";"0.0000";"60006332"
"26690";"1672216130";"0.0000";"288572867"
"26690";"1672216190";"0.0000";"670070314"
"26690";"1672216250";"0.0125";"392626102"
"26690";"1672216310";"0.0050";"263829419"
"26690";"1672216370";"0.0162";"503719129"
"26690";"1672216430";"0.0213";"367428057"
"26690";"1672216490";"0.0075";"919429852"
"26690";"1672216550";"0.0088";"353888601"
"26690";"1672216610";"0.0100";"418526309"
"26690";"1672216670";"0.0100";"889513100"
"26690";"1672216730";"0.0038";"208556668"
"26690";"1672216790";"0.0012";"365934457"
"26690";"1672216850";"0.0075";"840449166"
"26690";"1672216910";"0.0075";"293072058"
"26690";"1672216970";"0.0100";"758803902"
"26690";"1672217030";"0.0412";"860178586"
"26690";"1672217090";"0.0150";"702819201"
"26690";"1672217150";"0.0138";"152077850"
"26690";"1672217210";"0.0050";"544001582"
"26690";"1672217270";"0.0012";"931133338"
"26690";"1672217330";"0.0088";"123507065"
"26690";"1672217390";"0.0038";"594605096"
"26690";"1672217450";"0.0100";"56240718"
"26690";"1672217510";"0.0362";"858668100"
"26690";"1672217570";"0.0138";"85797135"
"26690";"1672217630";"0.0250";"360327366"
"26690";"1672217690";"0.0088";"809446533"
"26690";"1672217750";"0.0038";"290864511"
"26690";"1672217810";"0.0012";"322866420"
"26690";"1672217870";"0.0050";"784814947"
"26690";"1672217930";"0.0012";"794606992"
"26690";"1672217990";"0.0050";"216782972"
"26690";"1672218050";"0.0012";"797371368"
"26690";"1672218110";"0.0162";"605249713"
"26690";"1672218170";"0.0112";"351771693"
"26690";"1672218230";"0.0412";"611689832"
"26690";"1672218290";"0.0200";"974644160"
"26690";"1672218350";"0.0075";"114020523"
"26690";"1672218410";"0.0125";"508134155"
"26690";"1672218470";"0.0100";"880948305"
"26690";"1672218530";"0.0038";"65884934"
"26690";"1672218590";"0.0012";"350761251"
"26690";"1672218650";"0.0162";"649745867"
"26690";"1672218710";"0.0150";"26845245"
"26690";"1672218770";"0.0175";"283703717"
"26690";"1672218830";"0.0150";"496911535"
"26690";"1672218890";"0.0050";"870216924"
"26690";"1672218950";"0.0088";"183848717"
"26690";"1672219010";"0.0038";"250237421"
"26690";"1672219070";"0.0012";"738777843"
"26690";"1672219130";"0.0088";"823594382"
"26690";"1672219195";"0.0075";"255848289"
"26690";"1672219250";"0.0162";"536707461"
"26690";"1672219310";"0.0238";"918010792"
"26690";"1672219370";"0.0350";"984124763"
"26690";"1672219430";"0.0312";"179285092"
"26690";"1672219490";"0.0188";"519979498"
"26690";"1672219550";"0.0225";"872236498"
"26690";"1672219610";"0.0088";"57700891"
"26690";"1672219670";"0.0088";"553158051"
"26690";"1672219730";"0.0088";"929410566"
"26690";"1672219790";"0.0075";"258730347"
"26690";"1672219850";"0.0100";"553877711"
"26690";"1672219910";"0.0038";"904279758"
"26690";"1672219970";"0.0162";"184362518"
"26690";"1672220030";"0.0300";"148309943"
"26690";"1672220090";"0.0150";"785244185"
"26690";"1672220150";"0.0062";"306400150"
"26690";"1672220210";"0.0175";"267033673"
"26690";"1672220270";"0.0112";"574360000"
"26690";"1672220330";"0.0038";"736950268"
"26690";"1672220390";"0.0012";"112964196"
"26690";"1672220450";"0.0150";"596788524"
"26690";"1672220510";"0.0062";"981429404"
"26690";"1672220570";"0.0088";"213762453"
"26690";"1672220630";"0.0188";"8951471"
"26690";"1672220690";"0.0238";"586932206"
"26690";"1672220750";"0.0150";"956643050"
"26690";"1672220810";"0.0062";"387562341"
"26690";"1672220870";"0.0188";"479942494"
"26690";"1672220930";"0.0075";"859094998"
"26690";"1672220990";"0.0025";"186087087"
"26690";"1672221050";"0.0088";"508321153"
"26690";"1672221110";"0.0038";"866900870"
"26690";"1672221170";"0.0062";"675891805"
"26690";"1672221230";"0.0288";"379298859"
"26690";"1672221290";"0.0225";"417278925"
"26690";"1672221350";"0.0162";"922335930"
"26690";"1672221410";"0.0062";"321458198"
"26690";"1672221470";"0.0025";"481112330"
"26690";"1672221530";"0.0012";"830781346"
"26690";"1672221590";"0.0050";"242069023"
"26690";"1672221650";"0.0025";"261298604"
"26690";"1672221710";"0.0050";"746204688"
"26690";"1672221770";"0.0025";"392169979"
"26690";"1672221830";"0.0012";"226461387"
"26690";"1672221890";"0.0175";"662151269"
"26690";"1672221950";"0.0062";"595161942"
"26690";"1672222010";"0.0025";"298901220"
"26690";"1672222070";"0.0062";"575844798"
"26690";"1672222130";"0.0025";"941857852"
"26690";"1672222190";"0.0062";"204834793"
"26690";"1672222250";"0.0162";"540173459"
"26690";"1672222315";"0.0088";"910458560"
"26690";"1672222370";"0.0100";"104663649"
"26690";"1672222430";"0.0038";"729759776"
"26690";"1672222490";"0.0138";"250843454"
"26690";"1672222550";"0.0112";"737536252"
"26690";"1672222610";"0.0038";"823123579"
"26690";"1672222670";"0.0088";"639142491"
"26690";"1672222730";"0.0162";"362717550"
"26690";"1672222790";"0.0112";"215814353"
"26690";"1672222850";"0.0125";"591732227"
"26690";"1672222910";"0.0038";"978966467"
"26690";"1672222970";"0.1075";"191350733"
"26690";"1672223030";"0.3312";"554440816"
"26690";"1672223090";"1.0925";"945053661"
"26690";"1672223150";"1.8525";"153774623"
"26690";"1672223210";"1.6250";"399075646"
"26690";"1672223270";"0.7512";"832857842"
"26690";"1672223330";"2.1888";"476346056"
"26690";"1672223390";"1.8475";"39175597"
"26690";"1672223450";"1.2300";"676903314"
"26690";"1672223510";"1.0400";"310573724"
"26690";"1672223570";"0.7550";"602850020"
"26690";"1672223630";"0.6700";"174025667"
"26690";"1672223690";"0.7412";"700708439"
"26690";"1672223750";"0.5975";"292040055"
"26690";"1672223810";"0.8450";"182536758"
"26690";"1672223870";"0.6338";"668218187"
"26690";"1672223930";"1.0800";"978248023"
"26690";"1672223990";"1.2350";"303268275"
"26690";"1672224050";"1.1375";"378234584"
"26690";"1672224110";"1.1387";"867899072"
"26690";"1672224170";"1.2512";"218398123"
"26690";"1672224230";"1.2225";"411352296"
"26690";"1672224290";"1.0413";"800422001"
"26690";"1672224350";"1.2825";"202443403"
"26690";"1672224410";"1.0362";"222882758"
"26690";"1672224470";"1.1650";"751271768"
"26690";"1672224530";"1.1250";"191240465"
"26690";"1672224590";"1.2650";"368636150"
"26690";"1672224650";"0.9288";"714027586"
"26690";"1672224710";"0.7575";"190608515"
"26690";"1672224770";"0.8900";"230549061"
"26690";"1672224830";"0.8738";"532745627"
"26690";"1672224890";"0.8600";"903520548"
"26690";"1672224950";"1.2588";"355986276"
"26690";"1672225010";"1.0637";"333803702"
"26690";"1672225070";"0.7700";"765787541"
"26690";"1672225130";"0.6362";"965172059"
"26690";"1672225190";"0.6200";"6786672"
"26690";"1672225250";"0.9000";"51947589"
"26690";"1672225310";"1.0237";"363106350"
"26690";"1672225370";"0.8750";"627997654"
"26690";"1672225430";"0.9162";"256925283"
"26690";"1672225490";"0.8812";"256210681"
"26690";"1672225550";"0.6712";"517171525"
"26690";"1672225610";"0.5238";"877671374"
"26690";"1672225670";"0.4600";"57065431"
"26690";"1672225730";"0.4338";"478505561"
"26690";"1672225790";"0.4312";"845699593"
"26690";"1672225850";"0.6262";"149288126"
"26690";"1672225910";"0.5950";"212078286"
"26690";"1672225975";"0.5775";"631352371"
"26690";"1672226030";"0.7912";"965841793"
"26690";"1672226090";"0.5200";"825357894"
"26690";"1672226150";"0.7275";"410934758"
"26690";"1672226210";"0.8888";"390396501"
"26690";"1672226270";"0.7012";"805304727"
"26690";"1672226330";"0.6375";"75835421"
"26690";"1672226390";"0.4825";"66724186"
"26690";"1672226450";"0.8225";"661331761"
"26690";"1672226510";"0.9700";"976332201"
"26690";"1672226570";"1.0588";"241456604"
"26690";"1672226630";"1.0212";"490965435"
"26690";"1672226690";"0.6750";"863383402"
"26690";"1672226750";"0.4862";"427373025"
"26690";"1672226810";"0.5050";"223736738"
"26690";"1672226870";"0.5300";"630819672"
"26690";"1672226930";"1.1863";"144622400"
"26690";"1672226990";"0.8175";"662941104"
"26690";"1672227050";"0.7662";"618647166"
"26690";"1672227110";"0.5788";"326884734"
"26690";"1672227170";"0.6088";"29185209"
"26690";"1672227230";"0.7250";"633491026"
"26690";"1672227290";"0.5888";"79188072"
"26690";"1672227350";"0.5900";"205959706"
"26690";"1672227410";"0.7800";"656358403"
"26690";"1672227470";"1.0437";"206745993"
"26690";"1672227530";"1.0000";"106727793"
"26690";"1672227590";"0.8012";"501536276"
"26690";"1672227650";"1.0800";"894689488"
"26690";"1672227710";"1.1250";"614362613"
"26690";"1672227770";"1.2063";"82784380"
"26690";"1672227830";"0.9900";"564813989"
"26690";"1672227890";"0.8650";"941020213"
"26690";"1672227950";"0.9212";"102744186"
"26690";"1672228010";"1.0275";"509889332"
"26690";"1672228070";"1.1200";"819557270"
"26690";"1672228130";"1.6413";"410844281"
"26690";"1672228190";"1.2225";"46163972"
"26690";"1672228250";"0.9712";"542928225"
"26690";"1672228310";"1.3513";"723267841"
"26690";"1672228370";"0.8162";"223886345"
"26690";"1672228430";"0.8888";"537638031"
"26690";"1672228490";"0.8262";"901000268"
"26690";"1672228550";"0.7100";"186455698"
"26690";"1672228610";"0.7837";"460243007"
"26690";"1672228670";"0.7125";"837499958"
"26690";"1672228730";"0.8825";"72042439"
"26690";"1672228790";"0.8462";"402542745"
"26690";"1672228850";"0.9112";"768721715"
"26690";"1672228910";"0.6788";"716078318"
"26690";"1672228970";"0.8362";"321532483"
"26690";"1672229030";"0.9450";"837099336"
"26690";"1672229090";"0.6350";"259183551"
"26690";"1672229150";"0.6925";"304728431"
"26690";"1672229210";"0.7462";"700070043"
"26690";"1672229270";"0.6712";"445616552"
"26690";"1672229330";"0.5913";"234975522"
"26690";"1672229390";"0.6325";"336821914"
"26690";"1672229450";"0.6200";"774963794"
"26690";"1672229510";"0.8762";"679986125"
"26690";"1672229570";"0.6725";"64887366"
"26690";"1672229630";"0.7188";"512961223"
"26690";"1672229690";"0.6175";"876348610"
"26690";"1672229750";"0.4775";"159562176"
"26690";"1672229810";"0.8262";"439627896"
"26690";"1672229870";"0.6488";"805868423"
"26690";"1672229930";"0.5462";"62446583"
"26690";"1672229990";"0.7862";"420119848"
"26690";"1672230050";"0.7450";"780653081"
"26690";"1672230110";"0.5412";"173257192"
"26690";"1672230170";"0.5088";"384834336"
"26690";"1672230230";"0.4388";"789065345"
"26690";"1672230290";"0.4138";"32380770"
"26690";"1672230350";"0.5938";"418702590"
"26690";"1672230410";"0.5400";"757667015"
"26690";"1672230470";"0.8325";"109574985"
"26690";"1672230530";"0.8162";"328930925"
"26690";"1672230590";"0.8538";"665669890"
"26690";"1672230650";"0.7138";"959901950"
"26690";"1672230710";"0.6625";"76103379"
"26690";"1672230770";"0.6562";"177171065"
"26690";"1672230830";"0.9750";"718314902"
"26690";"1672230890";"0.8338";"177920916"
"26690";"1672230950";"0.6225";"190050148"
"26690";"1672231010";"0.7238";"536072014"
"26690";"1672231070";"0.5888";"863048117"
"26690";"1672231130";"0.4725";"166084155"
"26690";"1672231190";"0.5062";"344066792"
"26690";"1672231250";"0.5300";"781621143"
"26690";"1672231310";"0.5488";"263097584"
"26690";"1672231370";"0.6500";"134503927"
"26690";"1672231430";"0.4500";"649358035"
"26690";"1672231490";"0.3300";"985150194"
"26690";"1672231550";"0.3312";"167364510"
"26690";"1672231610";"0.3975";"588312239"
"26690";"1672231675";"0.3400";"901291215"
"26690";"1672231730";"0.5125";"9123321"
"26690";"1672231790";"0.5050";"351076232"
"26690";"1672231850";"0.5412";"733441397"
"26690";"1672231910";"0.4712";"580700170"
"26690";"1672231970";"0.5962";"81221809"
"26690";"1672232030";"0.4638";"462048667"
"26690";"1672232090";"0.4150";"830661326"
"26690";"1672232150";"0.5688";"106727841"
"26690";"1672232210";"0.5838";"287497073"
"26690";"1672232270";"0.4475";"647521244"
"26690";"1672232330";"0.4238";"782823103"
"26690";"1672232390";"0.4550";"98432480"
"26690";"1672232450";"0.6700";"610360864"
"26690";"1672232510";"0.6300";"951796185"
"26690";"1672232570";"0.6600";"298245682"
"26690";"1672232630";"0.6212";"525391436"
"26690";"1672232690";"0.5550";"870240268"
"26690";"1672232750";"0.6088";"188819831"
"26690";"1672232810";"0.7038";"536063433"
"26690";"1672232870";"0.6088";"891793989"
"26690";"1672232930";"0.5950";"157541140"
"26690";"1672232990";"0.4438";"258026524"
"26690";"1672233050";"0.4225";"733480309"
"26690";"1672233110";"0.4762";"246225803"
"26690";"1672233175";"0.8762";"291482740"
"26690";"1672233230";"0.7538";"665782439"
"26690";"1672233290";"0.5288";"982671192"
"26690";"1672233350";"0.6300";"410952333"
"26690";"1672233410";"0.6612";"419034403"
"26690";"1672233470";"0.4438";"831779549"
"26690";"1672233530";"0.4925";"250484303"
"26690";"1672233590";"0.4725";"50637209"
"26690";"1672233650";"0.3938";"642914499"
"26690";"1672233710";"0.3362";"61306209"
"26690";"1672233770";"0.3525";"814113177"
"26690";"1672233830";"0.2400";"213611385"
"26690";"1672233890";"0.3500";"422011654"
"26690";"1672233950";"0.4212";"770987481"
"26690";"1672234010";"0.5175";"239300414"
"26690";"1672234070";"0.3812";"139888493"
"26690";"1672234130";"0.4238";"513673362"
"26690";"1672234190";"0.5762";"889599737"
"26690";"1672234250";"0.5913";"257325250"
"26690";"1672234310";"0.4725";"113924579"
"26690";"1672234370";"0.4788";"585227530"
"26690";"1672234430";"0.4450";"914933762"
"26690";"1672234490";"0.5662";"57582195"
"26690";"1672234550";"0.4400";"209474013"
"26690";"1672234610";"0.3362";"787824545"
"26690";"1672234670";"0.3538";"395397766"
"26690";"1672234730";"0.4338";"227249758"
"26690";"1672234790";"0.3125";"651237621"
"26690";"1672234850";"0.2962";"966606087"
"26690";"1672234910";"0.3900";"282010146"
"26690";"1672234970";"0.3512";"630462551"
"26690";"1672235030";"0.6750";"955840396"
"26690";"1672235090";"0.6975";"199878710"
"26690";"1672235150";"0.6950";"394101084"
"26690";"1672235210";"0.8725";"492351726"
"26690";"1672235270";"0.5762";"848667338"
"26690";"1672235330";"0.5337";"117781105"
"26690";"1672235390";"0.4100";"411033641"
"26690";"1672235450";"0.4625";"739951480"
"26690";"1672235510";"0.3938";"971727548"
"26690";"1672235570";"0.6262";"83918508"
"26690";"1672235630";"0.4638";"453878397"
"26690";"1672235690";"0.4112";"791523092"
"26690";"1672235750";"0.2975";"583299750"
"26690";"1672235810";"0.4350";"100263935"
"26690";"1672235870";"0.3462";"300440017"
"26690";"1672235930";"0.3425";"781114487"
"26690";"1672235990";"0.3113";"213584895"
"26690";"1672236050";"0.3175";"417567736"
"26690";"1672236110";"0.4488";"777918182"
"26690";"1672236170";"0.4425";"134516985"
"26690";"1672236230";"0.4625";"227644528"
"26690";"1672236290";"0.3750";"596184335"
"26690";"1672236350";"0.3650";"975789743"
"26690";"1672236410";"0.3412";"62748796"
"26690";"1672236470";"0.2537";"412902421"
"26690";"1672236530";"0.3012";"770144238"
"26690";"1672236590";"0.2312";"258534219"
"26690";"1672236650";"0.3662";"128585460"
"26690";"1672236710";"0.3125";"587061929"
"26690";"1672236770";"0.2625";"966168344"
"26690";"1672236830";"0.2362";"245833717"
"26690";"1672236890";"0.1550";"494724738"
"26690";"1672236950";"0.1425";"793352262"
"26690";"1672237010";"0.2088";"992507975"
"26690";"1672237070";"0.1700";"20158410"
"26690";"1672237130";"0.2250";"533285080"
"26690";"1672237190";"0.2462";"894546463"
"26690";"1672237255";"0.2938";"213102778"
"26690";"1672237310";"0.2638";"174597645"
"26690";"1672237370";"0.2062";"652233931"
"26690";"1672237430";"0.2250";"972262357"
"26690";"1672237490";"0.2275";"186755316"
"26690";"1672237550";"0.2112";"483183405"
"26690";"1672237610";"0.2275";"817097658"
"26690";"1672237670";"0.2288";"118215357"
"26690";"1672237730";"0.3000";"324233387"
"26690";"1672237790";"0.3775";"689794024"
"26690";"1672237850";"0.2812";"978999736"
"26690";"1672237910";"0.2425";"23092240"
"26690";"1672237970";"0.2525";"544728404"
"26690";"1672238030";"0.3275";"897533118"
"26690";"1672238090";"0.3562";"253533898"
"26690";"1672238150";"0.2575";"448186049"
"26690";"1672238210";"0.2988";"781122967"
"26690";"1672238270";"0.4038";"347623823"
"26690";"1672238330";"0.2625";"438374149"
"26690";"1672238390";"0.1925";"646746861"
"26690";"1672238450";"0.1450";"955441452"
"26690";"1672238510";"0.1013";"227763806"
"26690";"1672238570";"0.0750";"532291013"
"26690";"1672238630";"0.1188";"875637067"
"26690";"1672238690";"0.1013";"79120495"
"26690";"1672238750";"0.1225";"27590852"
"26690";"1672238810";"0.1925";"671564086"
"26690";"1672238870";"0.1312";"983278046"
"26690";"1672238930";"0.1762";"300828797"
"26690";"1672238990";"0.2062";"645616958"
"26690";"1672239050";"0.2275";"934052620"
"26690";"1672239110";"0.1600";"261785839"
"26690";"1672239170";"0.1362";"192300963"
"26690";"1672239230";"0.0875";"588935011"
"26690";"1672239290";"0.1338";"976331258"
"26690";"1672239350";"0.0875";"135699363"
"26690";"1672239410";"0.1788";"543356323"
"26690";"1672239470";"0.1925";"903825556"
"26690";"1672239530";"0.0912";"247090572"
"26690";"1672239590";"0.1438";"118305685"
"26690";"1672239650";"0.1225";"753545443"
"26690";"1672239710";"0.1475";"633997210"
"26690";"1672239770";"0.1412";"334020075"
"26690";"1672239830";"0.0600";"537353804"
"26690";"1672239890";"0.0788";"879380996"
